crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
402.6,0.7813,0.3447,0.683,0.7535,28.6,7.9,6.74,0.68,667.3,31.56,12.85
313.5,0.7613,0.5168,0.4047,0.7346,34.0,9.7,7.18,1.42,689.9,28.89,12.85
296.3,0.8387,0.4349,0.3798,0.871,26.3,12.7,6.6,1.79,422.8,30.18,12.85
430.4,0.6815,0.4819,0.3604,0.5678,24.7,10.2,6.44,0.63,546.5,40.15,12.85
430.6,0.5795,0.2801,0.1621,0.4235,23.8,15.4,9.34,0.17,508.4,122.41,12.85
445.4,0.734,0.4504,0.6674,0.7074,26.2,7.6,7.89,0.11,631.2,54.02,12.85
457.4,0.8919,0.3538,0.5007,0.9301,32.9,11.9,5.11,1.33,957.0,26.13,12.85
352.9,0.8087,0.3414,0.5173,0.8452,28.6,12.3,6.94,1.1,586.0,40.62,12.85
350.4,0.8915,0.4358,0.5213,0.9975,25.2,12.9,8.94,2.03,462.0,37.93,12.85
427.6,0.8613,0.3989,0.5881,0.9429,24.3,9.3,6.36,1.07,527.0,28.57,12.85
389.0,0.6549,0.388,0.5454,0.5687,26.7,10.3,5.43,0.82,570.2,30.59,12.85
402.5,0.8469,0.3024,0.6095,0.804,35.2,14.6,8.41,0.76,932.2,69.7,12.85
426.9,0.8008,0.6097,0.583,0.8242,26.8,8.8,7.73,0.04,631.9,65.03,12.85
451.4,0.7339,0.4706,0.6161,0.6665,35.8,14.4,7.57,0.61,1075.9,67.74,12.85
307.9,0.6655,0.3522,0.3056,0.5381,28.8,12.1,5.24,5.6,517.0,9.59,12.28
317.7,0.7938,0.4819,0.6629,0.8223,24.5,13.9,5.63,3.1,397.3,19.03,12.85
244.4,0.9165,0.6334,0.7277,1.0633,34.5,13.4,7.8,0.6,549.4,65.47,12.85
370.4,0.8092,0.5197,0.4559,0.7778,28.4,8.9,5.94,1.33,609.0,22.59,12.85
229.3,0.6955,0.35,0.3214,0.5515,31.9,12.1,7.27,2.82,457.2,23.07,10.9
341.1,0.8678,0.2175,0.3226,0.8506,35.8,14.8,7.45,0.87,810.8,58.92,12.85
361.1,0.8343,0.5181,0.5195,0.885,22.7,10.9,6.28,0.03,386.5,66.53,12.85
294.5,0.9119,0.4877,0.6177,1.0577,23.4,15.7,9.27,0.12,334.4,130.36,12.85
373.6,0.8541,0.427,0.2878,0.7788,32.1,11.1,8.79,1.07,750.5,46.99,12.85
227.9,0.7313,0.2175,0.3411,0.5892,25.9,8.3,8.25,5.23,317.9,10.97,10.25
229.7,0.888,0.5485,0.7184,1.0025,24.6,10.5,5.35,1.77,289.0,20.28,11.73
433.9,0.7373,0.474,0.4311,0.6606,22.6,15.6,5.48,0.11,457.8,76.79,12.85
313.6,0.7299,0.399,0.3535,0.6753,22.3,9.9,7.22,0.31,323.2,54.22,12.85
253.0,0.7573,0.6604,0.6095,0.7761,32.8,14.8,5.72,2.21,527.4,26.38,12.85
355.8,0.7963,0.4728,0.4532,0.6647,23.9,14.9,9.4,2.76,422.7,37.31,12.85
420.2,0.8658,0.5277,0.6594,0.9106,28.5,10.2,5.71,1.44,695.3,23.75,12.85
276.1,0.8306,0.4605,0.5315,0.7093,30.5,7.7,7.19,1.55,510.3,21.85,12.85
382.0,0.7179,0.5118,0.4803,0.6326,28.0,13.5,6.64,0.04,611.0,86.05,12.85
242.2,0.7585,0.5156,0.5133,0.7563,22.4,9.8,7.88,2.65,251.4,21.19,12.24
233.4,0.8876,0.2797,0.6522,0.8954,33.0,14.0,5.58,2.33,489.5,23.55,11.46
358.2,0.7353,0.4782,0.4447,0.7434,22.1,11.0,6.94,0.45,363.4,52.55,12.85
360.6,0.89,0.4045,0.407,0.9327,32.7,11.4,6.24,1.85,745.2,24.87,12.85
385.7,0.7337,0.4212,0.4044,0.6436,34.5,14.0,8.99,0.36,868.1,92.41,12.85
408.8,0.6713,0.173,0.2846,0.5506,28.1,10.4,5.18,0.06,656.5,50.97,12.85
473.7,0.6565,0.39,0.6367,0.553,29.5,11.0,9.11,0.34,828.9,74.89,12.85
354.2,0.6982,0.5202,0.4616,0.6071,28.7,10.4,8.75,0.3,590.8,70.15,12.85
304.0,0.6117,0.216,0.3046,0.4633,27.4,10.3,6.34,0.62,469.6,40.37,12.28
426.7,0.7947,0.5079,0.3316,0.7359,34.4,11.7,8.55,0.81,956.9,55.34,12.85
290.4,0.6896,0.4394,0.3733,0.6098,34.5,14.3,5.14,1.07,653.9,35.54,12.85
334.1,0.8922,0.4439,0.6155,0.9766,26.7,10.3,9.35,0.97,491.2,48.64,12.85
240.4,0.7014,0.3195,0.3722,0.6514,30.6,11.7,7.37,0.47,447.4,58.61,11.8
226.6,0.782,0.4453,0.6769,0.7797,35.0,13.0,6.36,0.04,520.6,79.45,11.8
470.3,0.5911,0.1622,0.1887,0.4341,35.5,9.4,6.63,1.39,1103.7,26.11,12.85
437.4,0.7414,0.1547,0.2362,0.6334,29.1,9.5,5.3,0.76,749.0,28.67,12.85
401.0,0.7556,0.5636,0.6469,0.7311,28.3,15.4,9.45,0.53,655.1,95.01,12.85
326.3,0.7607,0.4707,0.3993,0.7095,25.9,13.5,5.18,3.03,453.7,17.38,12.85
265.1,0.6149,0.2742,0.5762,0.4562,35.4,12.2,7.95,2.06,620.9,31.67,12.5
260.7,0.8961,0.4883,0.5802,1.0031,24.0,12.8,6.99,2.93,312.8,22.85,12.85
285.1,0.8996,0.4855,0.5347,1.0029,30.1,7.3,9.27,1.02,516.5,33.26,12.85
362.8,0.8378,0.282,0.4651,0.8405,26.0,12.6,6.11,0.21,506.3,63.38,12.85
405.8,0.8103,0.1822,0.1915,0.6818,25.9,11.6,7.39,1.79,564.3,30.74,12.85
391.7,0.7207,0.4221,0.4806,0.6932,27.7,11.9,7.17,0.35,613.7,63.45,12.85
292.8,0.8479,0.4808,0.5097,0.8651,36.0,10.2,8.16,0.87,702.2,44.6,12.85
468.3,0.7023,0.3631,0.4401,0.6679,22.8,7.7,5.31,0.1,504.3,37.28,12.85
411.9,0.8332,0.3208,0.3913,0.8736,30.1,8.7,5.87,2.62,745.4,14.19,12.85
364.1,0.8725,0.3685,0.7341,0.9562,23.2,15.6,5.97,0.2,406.2,77.21,12.85
379.0,0.7038,0.5891,0.3244,0.636,24.2,10.7,8.32,3.5,461.0,19.74,12.85
329.1,0.6683,0.2366,0.586,0.5339,28.2,11.2,5.85,3.0,531.6,16.4,12.85
284.4,0.7891,0.597,0.4144,0.7849,29.1,7.5,7.58,0.94,487.7,29.25,12.85
312.6,0.7705,0.5077,0.5963,0.7473,25.6,7.3,5.97,2.05,425.8,14.38,12.85
417.0,0.7489,0.6059,0.6784,0.7326,26.4,13.5,8.88,1.45,601.8,48.77,12.85
223.7,0.8017,0.2584,0.4193,0.6988,23.2,11.8,9.24,2.44,251.0,31.83,11.17
250.2,0.5929,0.2395,0.3435,0.462,26.2,11.6,7.33,0.85,356.4,45.95,11.46
232.0,0.7161,0.6091,0.6031,0.701,35.5,9.2,6.59,2.31,545.8,18.27,11.53
230.6,0.7642,0.49,0.7132,0.7577,35.2,13.7,6.05,0.93,535.6,42.95,11.87
442.4,0.8748,0.4969,0.531,0.9819,26.7,8.5,5.22,4.24,649.8,8.48,12.85
403.0,0.7589,0.4967,0.407,0.7506,30.0,8.7,6.21,1.0,725.0,27.04,12.85
343.3,0.8869,0.5552,0.5503,0.9367,34.7,11.1,7.94,0.93,780.4,45.84,12.85
245.4,0.901,0.458,0.6289,0.977,22.1,9.6,7.4,2.31,247.6,21.44,12.07
347.8,0.8608,0.4063,0.5809,0.9507,33.3,9.2,9.25,2.59,742.6,23.8,12.85
343.1,0.7875,0.5717,0.692,0.7662,35.3,12.8,6.78,1.21,798.6,39.26,12.85
265.0,0.7035,0.5783,0.4035,0.6512,23.3,12.9,8.12,0.3,298.9,80.51,12.85
332.8,0.6531,0.346,0.2632,0.52,24.3,14.4,7.2,0.95,408.0,53.37,12.85
323.6,0.7077,0.2516,0.4445,0.6349,35.5,10.8,7.31,5.17,758.9,12.75,12.79
380.1,0.81,0.3928,0.5845,0.8271,29.5,7.7,6.2,2.1,666.2,15.34,12.85
385.1,0.7801,0.2679,0.3112,0.6943,22.2,9.5,7.05,2.5,392.8,19.05,12.85
231.8,0.7627,0.3584,0.3812,0.6566,25.6,15.8,7.12,0.05,315.4,107.25,12.22
317.4,0.6218,0.3097,0.3157,0.5082,28.3,12.4,8.18,0.95,517.3,51.97,12.85
382.7,0.8703,0.5223,0.3633,0.8132,31.7,13.4,9.23,1.56,754.0,48.28,12.85
350.8,0.6296,0.2631,0.2982,0.5034,32.3,7.1,6.48,2.66,710.9,12.52,12.85
442.7,0.7397,0.2451,0.4281,0.67,35.9,11.7,5.19,0.08,1059.6,56.27,12.85
391.3,0.8235,0.4496,0.594,0.8834,26.0,7.3,7.23,2.87,548.7,13.71,12.85
262.4,0.7168,0.2801,0.329,0.6519,29.5,12.1,7.45,1.19,460.1,41.2,12.73
238.3,0.7264,0.2248,0.3821,0.6092,29.5,15.3,5.76,0.33,416.3,66.2,11.28
387.0,0.5944,0.4206,0.3178,0.4475,27.7,15.7,8.42,0.57,606.8,84.17,12.85
226.9,0.7057,0.3215,0.6342,0.6624,24.4,11.9,9.43,0.5,280.6,74.77,11.09
372.3,0.7742,0.5316,0.4069,0.7097,35.7,11.1,9.26,1.14,881.8,48.22,12.85
464.5,0.8521,0.4562,0.5248,0.9212,33.9,15.5,5.89,0.08,1019.3,84.55,12.85
369.6,0.7667,0.559,0.6432,0.7477,29.0,13.1,8.94,0.26,627.5,92.75,12.85
320.9,0.7165,0.6334,0.7169,0.6905,30.4,7.6,8.17,2.51,592.0,17.64,12.85
387.3,0.82,0.3574,0.3831,0.7492,25.2,11.2,7.04,0.21,510.5,64.95,12.85
339.1,0.7637,0.509,0.4353,0.7482,29.6,9.2,7.43,0.4,597.3,48.69,12.85
361.9,0.7002,0.3315,0.4128,0.5918,31.7,11.2,8.82,0.91,713.9,51.98,12.85
464.8,0.7672,0.466,0.6674,0.7891,29.2,11.1,7.16,1.09,800.0,37.99,12.85
320.4,0.8741,0.5937,0.4549,0.9228,35.9,12.2,6.68,2.16,764.6,25.84,12.85
469.9,0.6894,0.4926,0.6314,0.5887,30.6,10.2,7.22,0.89,872.1,39.02,12.85
455.4,0.6311,0.3076,0.4482,0.5127,27.2,8.5,7.61,2.34,691.9,19.31,12.85
270.9,0.82,0.3621,0.5574,0.7284,32.8,11.5,5.85,1.44,563.8,27.6,12.42
238.0,0.852,0.3699,0.649,0.8958,24.4,14.5,9.05,0.18,294.8,111.04,12.85
246.2,0.6046,0.259,0.5447,0.4773,27.4,13.0,8.03,0.25,378.7,83.07,11.5
224.7,0.8586,0.3119,0.5486,0.8859,26.9,10.0,7.85,0.86,333.9,42.35,10.94
244.6,0.6434,0.2613,0.6343,0.5258,28.0,15.4,5.45,0.76,392.4,47.77,11.29
397.6,0.7895,0.456,0.5573,0.7839,32.9,15.2,7.72,2.04,832.7,38.6,12.85
238.5,0.8583,0.4131,0.5441,0.9315,28.8,8.9,5.54,1.3,400.2,21.38,11.28
302.9,0.7224,0.5325,0.5474,0.6971,33.1,7.4,5.35,0.74,639.7,22.67,12.85
439.7,0.8097,0.5185,0.5811,0.8342,30.1,13.7,7.37,0.28,794.5,78.7,12.85
226.1,0.7183,0.2041,0.2698,0.5995,26.8,14.4,6.81,0.39,334.3,71.02,10.71
431.8,0.7473,0.286,0.5391,0.6123,33.3,15.7,7.65,1.29,921.4,52.59,12.85
293.3,0.771,0.351,0.5244,0.7606,25.3,15.0,5.4,0.83,391.1,44.4,12.85
250.7,0.8441,0.2543,0.6495,0.8085,25.1,12.4,6.94,1.09,329.5,41.28,11.86
401.2,0.7885,0.2633,0.6567,0.7399,29.1,11.8,5.79,0.28,684.5,53.18,12.85
383.5,0.556,0.1042,0.3135,0.4046,25.7,7.3,9.44,1.63,523.6,26.02,12.85
448.1,0.8043,0.3503,0.3944,0.7244,22.1,9.2,7.53,2.87,453.8,17.92,12.85
411.1,0.6442,0.3165,0.1981,0.49,31.1,11.1,8.09,0.45,784.3,62.27,12.85
428.9,0.8455,0.453,0.5397,0.9194,29.2,12.7,6.46,1.01,735.8,40.61,12.85
293.3,0.6593,0.3678,0.2486,0.5407,28.2,12.0,5.43,5.57,476.3,9.93,12.09
266.1,0.8688,0.3754,0.6886,0.8949,35.5,13.7,9.39,0.61,626.4,79.92,12.85
415.2,0.5582,0.1739,0.5514,0.4077,30.0,9.5,6.29,1.36,747.2,25.4,12.85
429.8,0.7988,0.3753,0.7068,0.7998,34.1,12.1,6.91,0.14,949.3,73.1,12.85
477.5,0.8184,0.3905,0.5784,0.7593,24.0,7.8,7.92,1.4,570.8,25.76,12.85
327.3,0.9025,0.5914,0.5485,1.0368,30.0,10.7,5.11,0.14,588.1,48.04,12.85
316.7,0.8802,0.5013,0.5125,0.9889,34.2,13.8,8.65,4.8,701.6,20.5,12.85
421.9,0.74,0.4843,0.6497,0.6525,30.2,13.2,7.41,1.89,766.3,34.01,12.85
308.6,0.8444,0.3712,0.4242,0.9213,32.1,15.9,6.25,2.33,618.8,29.9,12.85
462.0,0.7548,0.5471,0.4722,0.7755,27.2,9.5,5.28,1.83,702.6,17.74,12.85
443.2,0.8184,0.5841,0.6243,0.8605,23.3,11.5,5.73,1.34,500.5,28.17,12.85
331.5,0.86,0.6354,0.7154,0.9405,28.4,10.0,9.03,0.9,544.1,47.44,12.85
415.2,0.7013,0.2714,0.5686,0.5905,27.5,11.0,8.09,2.93,644.5,22.55,12.85
416.2,0.7308,0.369,0.6552,0.6818,34.1,14.7,6.12,4.71,921.4,15.77,12.85
246.8,0.8078,0.3201,0.5452,0.6789,25.4,13.2,5.3,1.04,331.1,34.21,11.76
454.7,0.8115,0.45,0.3603,0.6913,35.5,14.9,8.11,4.02,1070.0,24.12,12.85
351.4,0.9149,0.5274,0.6681,1.0857,35.4,8.8,7.58,1.31,822.7,28.92,12.85
434.9,0.6847,0.4158,0.4996,0.5832,25.5,14.9,6.82,1.16,585.6,46.93,12.85
303.2,0.7612,0.3974,0.3792,0.7527,26.9,7.5,6.64,0.91,451.0,26.2,12.85
452.8,0.8074,0.4312,0.4846,0.838,34.5,15.0,5.98,0.35,1020.6,66.28,12.85
321.2,0.7371,0.5171,0.4146,0.7297,35.5,10.0,8.01,0.01,755.9,79.38,12.85
222.8,0.7593,0.5893,0.7072,0.7832,28.2,9.8,9.37,0.41,361.1,65.11,11.8
455.4,0.7085,0.1645,0.4661,0.5978,26.5,11.6,5.79,1.07,660.1,32.49,12.85
243.7,0.5859,0.2646,0.325,0.4339,29.4,15.5,7.69,0.72,423.3,69.24,12.01
303.0,0.8362,0.3082,0.6501,0.8068,31.6,7.4,6.91,0.89,594.8,27.12,12.65
467.0,0.835,0.4288,0.6309,0.7314,25.8,10.2,7.01,5.92,645.8,10.31,12.85
467.2,0.7651,0.2454,0.2707,0.6166,32.3,14.7,6.14,0.65,948.8,54.87,12.85
369.1,0.8748,0.5437,0.3947,0.8542,22.7,10.6,8.71,0.9,395.8,48.38,12.85
384.3,0.7931,0.4573,0.5746,0.81,22.7,8.8,7.18,0.21,410.8,51.99,12.85
336.6,0.6792,0.2714,0.5027,0.6097,27.4,10.8,7.45,0.07,518.6,75.05,12.85
296.2,0.8765,0.3838,0.4713,0.8434,26.9,10.5,6.37,2.24,442.8,20.59,12.85
305.5,0.8776,0.5989,0.7144,0.9334,26.4,15.2,5.82,1.27,440.4,39.09,12.85
394.9,0.7438,0.5099,0.4846,0.6393,28.9,13.9,5.39,2.15,666.3,23.73,12.85
415.6,0.5606,0.2805,0.4989,0.4066,26.5,11.5,8.21,0.24,602.2,76.26,12.85
425.8,0.839,0.5715,0.6959,0.8862,24.7,15.9,5.88,1.27,540.4,41.15,12.85
425.3,0.782,0.5998,0.3594,0.7655,26.3,11.2,8.11,0.44,609.6,63.02,12.85
243.7,0.9037,0.3776,0.5041,1.0085,35.6,7.5,6.76,0.39,576.3,36.62,12.06
348.5,0.8103,0.2623,0.2546,0.6739,27.8,9.4,6.87,0.02,549.2,63.22,12.85
235.0,0.7073,0.5385,0.619,0.6817,28.2,10.9,7.11,0.21,381.3,64.23,11.9
362.9,0.6814,0.3029,0.5509,0.6194,30.1,8.4,6.65,0.56,655.8,36.0,12.85
334.8,0.903,0.5503,0.6041,0.9574,35.8,15.5,5.45,0.19,795.7,71.37,12.85
450.8,0.685,0.2891,0.6764,0.6248,25.4,13.9,6.39,6.39,603.3,12.03,12.85
311.2,0.7784,0.5351,0.676,0.7976,31.5,9.4,7.99,0.55,608.1,48.4,12.85
250.4,0.697,0.2977,0.3999,0.6362,32.0,12.3,8.0,0.21,501.5,81.43,11.92
257.2,0.7896,0.3807,0.4385,0.7699,30.5,13.5,6.29,0.33,475.8,63.65,11.95
418.0,0.8144,0.4062,0.562,0.8796,23.2,15.5,7.07,1.33,469.8,46.97,12.85
380.7,0.7997,0.3144,0.5464,0.8166,31.5,14.9,5.87,0.1,741.5,79.76,12.85
246.3,0.7208,0.4553,0.3221,0.6474,22.9,11.6,5.95,2.98,268.4,17.41,11.63
241.9,0.8766,0.3085,0.6994,0.9436,30.3,14.0,5.1,4.89,443.7,12.12,10.99
402.3,0.8851,0.4035,0.549,0.8788,32.4,12.1,9.04,0.43,818.7,76.46,12.85
238.9,0.7854,0.3578,0.477,0.6918,25.0,12.0,5.95,0.9,309.5,37.55,11.52
433.7,0.734,0.4726,0.4072,0.6894,33.8,8.0,6.02,0.03,944.7,46.82,12.85
403.6,0.8754,0.4746,0.4166,0.9871,22.4,8.1,6.26,1.54,420.8,20.08,12.85
241.2,0.7779,0.6008,0.6608,0.8058,33.8,11.8,5.57,0.8,526.0,36.4,12.1
242.1,0.6317,0.3318,0.3081,0.523,28.4,9.4,7.88,0.47,398.1,50.4,11.18
476.5,0.8766,0.3871,0.3744,0.9011,25.0,7.2,5.34,0.35,621.7,28.48,12.85
317.3,0.6793,0.2211,0.5317,0.5584,23.9,13.5,5.6,1.59,376.7,29.2,12.85
316.4,0.8291,0.4053,0.6125,0.9081,35.3,7.3,7.9,0.81,738.6,31.88,12.85
431.3,0.746,0.5148,0.6068,0.7591,23.0,12.4,6.53,0.3,475.2,62.2,12.85
466.3,0.8635,0.4976,0.3594,0.9067,24.8,11.9,8.19,1.75,596.3,35.25,12.85
476.4,0.7614,0.543,0.6669,0.761,26.9,15.7,7.51,1.25,708.3,52.48,12.85
415.9,0.721,0.5498,0.429,0.687,30.7,11.4,6.15,2.94,777.0,17.76,12.85
317.8,0.6817,0.58,0.5691,0.6164,29.6,7.6,7.93,0.19,560.2,50.56,12.85
241.7,0.6413,0.3142,0.2595,0.4905,23.8,12.0,5.52,2.31,284.2,19.96,10.83
422.1,0.7642,0.4653,0.5048,0.7092,26.1,14.6,7.41,1.68,593.3,40.32,12.85
365.2,0.7628,0.299,0.4936,0.7441,25.3,16.0,6.97,0.18,487.2,94.04,12.85
330.3,0.7097,0.4179,0.4101,0.6657,25.0,10.9,6.21,1.78,429.0,24.27,12.85
455.7,0.7341,0.4148,0.3409,0.6534,27.8,9.9,7.72,0.87,717.9,40.7,12.85
248.9,0.9141,0.4655,0.455,1.0714,31.9,15.2,8.92,4.35,494.2,25.28,12.48
348.1,0.6024,0.4411,0.6076,0.4681,25.0,8.7,9.5,0.23,454.1,67.38,12.85
223.0,0.724,0.4132,0.4139,0.6608,27.1,12.5,7.73,1.54,337.4,38.12,11.51
341.9,0.7519,0.3997,0.6675,0.7298,27.5,10.7,6.82,0.72,528.9,42.2,12.85
234.6,0.8575,0.4443,0.5571,0.9061,35.7,7.4,6.01,4.71,555.4,7.76,10.72
250.9,0.7507,0.4627,0.4987,0.7217,35.4,10.1,6.16,0.6,586.2,38.95,11.89
250.6,0.767,0.1746,0.4665,0.6779,33.2,9.4,7.16,4.91,531.2,11.36,10.85
388.8,0.6738,0.1647,0.3807,0.5427,25.4,13.2,6.65,3.48,520.3,19.58,12.85
414.0,0.8804,0.3877,0.3507,0.9342,23.0,15.5,9.11,0.47,453.4,96.14,12.85
371.7,0.7447,0.3959,0.6551,0.7054,26.4,9.4,6.66,2.44,536.6,18.21,12.85
470.2,0.5883,0.256,0.3263,0.4553,25.7,14.3,6.68,8.14,645.8,10.45,12.85
317.5,0.8992,0.5454,0.5661,0.986,29.1,7.5,6.73,0.44,542.3,35.1,12.85
294.3,0.6517,0.419,0.6309,0.561,32.9,11.8,8.76,0.86,614.7,55.77,12.85
445.8,0.8097,0.6011,0.6558,0.8179,34.0,7.6,7.93,1.1,981.6,28.8,12.85
278.1,0.7296,0.4775,0.4102,0.7154,33.8,15.4,7.76,0.52,607.1,78.48,12.85
470.4,0.6413,0.2797,0.2495,0.5094,27.0,13.9,6.5,0.02,707.3,88.34,12.85
223.2,0.6677,0.3506,0.1821,0.5111,31.6,12.9,8.68,0.37,437.9,81.7,11.08
472.2,0.7492,0.3248,0.3856,0.7382,26.4,14.4,5.17,0.5,679.0,49.82,12.85
231.2,0.6981,0.2978,0.6248,0.6407,22.9,12.8,8.92,0.88,250.9,60.87,11.2
451.7,0.8134,0.3731,0.5806,0.8297,31.8,15.7,7.31,0.28,895.4,89.64,12.85
357.2,0.8421,0.4596,0.4956,0.9056,22.1,13.4,6.79,3.1,362.1,22.25,12.85
478.2,0.7663,0.3552,0.5517,0.7688,27.7,15.3,7.24,1.83,752.1,39.17,12.85
239.2,0.7552,0.6139,0.6007,0.7717,26.6,11.7,8.0,0.13,349.5,82.28,12.85
364.0,0.7126,0.312,0.548,0.6505,31.7,8.1,5.06,1.58,717.3,15.82,12.85
472.0,0.6974,0.5309,0.446,0.6233,32.7,11.8,8.92,1.59,978.4,40.48,12.85
356.0,0.7731,0.2729,0.4307,0.7118,26.3,8.1,7.01,4.69,507.6,10.03,12.85
383.6,0.6283,0.3773,0.5486,0.4931,33.4,12.3,6.54,0.0,819.6,80.33,12.85
400.9,0.8727,0.297,0.5109,0.9053,26.1,11.3,5.62,0.43,565.9,44.67,12.85
338.2,0.7257,0.1892,0.4045,0.6253,28.2,12.6,6.98,3.94,549.5,17.79,12.68
383.2,0.9189,0.6015,0.5429,1.0774,32.2,7.1,7.23,4.04,773.2,10.19,12.85
371.9,0.8215,0.4271,0.6193,0.8209,31.7,8.8,6.82,1.91,732.7,20.49,12.85
454.3,0.8121,0.274,0.4195,0.8077,35.8,11.4,8.05,2.18,1082.3,28.95,12.85
231.8,0.7774,0.36,0.6661,0.7085,25.2,15.6,6.89,0.14,304.9,93.74,12.01
293.1,0.6375,0.1289,0.4196,0.4863,31.3,10.5,9.33,1.08,564.8,46.82,12.4
467.1,0.7271,0.2112,0.2324,0.5765,30.5,10.8,7.7,0.4,865.8,59.69,12.85
451.5,0.7724,0.4179,0.4408,0.715,34.8,13.4,8.63,0.3,1029.9,89.21,12.85
338.5,0.7864,0.3493,0.4767,0.6576,24.2,12.4,5.49,2.49,412.6,19.55,12.85
381.2,0.8119,0.5252,0.4386,0.8099,32.5,9.7,6.79,0.22,782.5,54.02,12.85
292.1,0.867,0.4017,0.5368,0.9612,30.0,10.7,6.52,0.95,524.5,35.77,12.85
268.9,0.9019,0.5145,0.4645,1.0323,25.8,9.0,7.56,4.18,372.3,13.07,12.53
340.6,0.7642,0.4286,0.4371,0.7437,28.6,15.7,8.88,0.31,566.8,106.46,12.85
311.9,0.6804,0.3121,0.362,0.5595,26.7,8.2,5.35,5.72,457.6,6.51,12.32
371.8,0.7823,0.4513,0.5607,0.8039,30.1,10.3,5.33,7.75,673.3,6.3,12.85
240.2,0.8166,0.3746,0.6973,0.8672,34.4,7.2,8.83,1.22,539.2,28.8,11.65
473.3,0.7592,0.1505,0.5097,0.651,30.0,9.0,5.96,0.28,850.6,41.88,12.85
476.4,0.7187,0.4795,0.5633,0.6865,30.8,14.0,8.01,0.57,897.8,71.55,12.85
401.5,0.7341,0.2265,0.3894,0.6377,29.3,8.8,7.44,0.83,693.1,35.86,12.85
359.4,0.806,0.3842,0.5411,0.835,22.7,7.7,8.75,0.56,385.1,43.43,12.85
300.5,0.9173,0.4778,0.6523,1.0907,25.3,11.3,5.56,0.49,398.4,41.96,12.85
431.6,0.7423,0.0922,0.6042,0.593,28.9,7.1,5.58,5.38,728.9,6.21,12.64
398.0,0.835,0.5795,0.5637,0.9029,26.3,7.8,7.51,0.25,570.9,46.62,12.85
262.3,0.8073,0.5648,0.5945,0.8055,24.5,14.3,9.26,1.98,329.0,44.29,12.85
456.8,0.8002,0.3956,0.5,0.8512,29.1,13.9,6.87,0.0,779.3,95.7,12.85
433.9,0.7565,0.4059,0.686,0.7001,26.5,15.2,6.47,1.36,629.9,41.78,12.85
466.9,0.7832,0.3713,0.525,0.803,25.6,14.7,7.73,3.71,635.7,24.09,12.85
408.7,0.6203,0.1242,0.1881,0.4709,28.5,13.1,9.19,0.51,674.2,80.03,12.85
379.5,0.6675,0.522,0.5864,0.5639,23.9,7.5,8.77,0.31,450.3,50.08,12.85
328.7,0.6347,0.129,0.3709,0.4861,35.0,14.0,9.48,1.58,755.7,51.57,12.85
462.5,0.7294,0.5114,0.7248,0.7315,34.1,14.6,5.1,1.87,1024.4,25.97,12.85
445.2,0.9118,0.4625,0.5058,1.0381,31.9,14.2,5.51,1.75,886.2,28.45,12.85
231.8,0.8723,0.4345,0.5375,0.966,23.5,11.6,7.74,0.58,266.2,56.84,11.96
226.9,0.9192,0.3695,0.6011,1.0816,32.9,9.1,8.69,0.44,473.3,55.06,11.42
317.9,0.6592,0.4729,0.3557,0.5145,33.3,14.6,6.28,4.68,677.4,16.15,12.85
430.7,0.6568,0.3711,0.314,0.5581,32.7,13.5,6.08,3.85,893.7,16.96,12.85
476.7,0.7822,0.1928,0.5063,0.6491,23.6,15.8,8.54,0.92,552.7,70.52,12.85
259.1,0.6137,0.2333,0.6385,0.4858,31.0,8.4,5.25,2.81,492.7,11.59,11.08
374.5,0.8626,0.2494,0.2763,0.7985,33.7,9.0,6.66,0.9,811.9,31.61,12.85
319.0,0.6636,0.5226,0.4474,0.5774,30.1,8.9,7.28,0.83,576.9,35.44,12.85
472.2,0.7781,0.4036,0.2796,0.6912,31.0,14.1,7.52,0.26,899.5,84.65,12.85
439.0,0.8351,0.3251,0.3298,0.723,28.4,8.7,8.28,0.83,720.6,39.2,12.85
438.0,0.723,0.192,0.2728,0.601,29.4,7.6,6.6,1.16,762.1,23.25,12.85
341.9,0.7895,0.3739,0.4167,0.6775,22.5,16.0,7.76,0.03,358.3,119.92,12.85
327.9,0.8602,0.588,0.4953,0.965,30.9,7.2,7.63,0.88,621.1,29.32,12.85
291.1,0.8406,0.3219,0.404,0.8882,23.1,14.5,7.46,2.28,324.3,33.03,12.85
234.7,0.7568,0.6591,0.5501,0.7753,28.1,10.3,7.88,1.71,377.6,29.93,12.36
444.8,0.7517,0.2262,0.6054,0.6889,26.1,14.6,6.17,1.51,627.1,35.78,12.85
431.4,0.7911,0.2709,0.5278,0.7108,29.6,12.0,5.38,3.6,760.7,14.01,12.85
479.9,0.7778,0.3655,0.6588,0.7868,23.9,15.1,5.54,0.03,569.6,81.46,12.85
479.1,0.6896,0.4222,0.5498,0.5892,31.7,15.3,6.01,1.22,943.1,41.49,12.85
364.4,0.805,0.5351,0.5157,0.7347,33.1,7.1,7.25,2.32,770.0,15.46,12.85
419.9,0.7549,0.236,0.3905,0.6534,24.3,7.7,8.78,1.17,516.0,31.09,12.85
465.6,0.8315,0.1687,0.3436,0.7267,23.5,9.3,8.16,0.59,533.6,47.55,12.85
